label,text,clean_text,category
0,淋浴头竟然自己掉了下来，后来修理好了。马桶一直堵。请求修理两次，态度很好，无奈技术不佳，最终没有解决，大便硬是憋着！,淋浴 竟然 自己 下来 后来 修理 马桶 一直 请求 修理 两次 态度 无奈 技术 不佳 最终 解决 大便 硬是 憋着,Others
0,预装了VISTA，帮朋友买的，朋友不喜欢，我只能用自己的联想OEM-XP盘给格了重装。这点联想不太厚道，大家都不太喜欢用vista的，为什么不实惠点送个XP又实用有便宜，速度还快。一键恢复不支持XP?,预装 朋友 朋友 喜欢 只能 自己 联想 盘给格 重装 这点 联想 太厚道 大家 喜欢 为什么 实惠 送个 实用 便宜 速度 一键 恢复 支持,Others
1,拿到书才看到是适合3至5岁的孩子读的，自己先看了看，感觉对两岁半的孩子有点难度，但是回家给孩子看，她对那些图画还比较喜欢，给她讲《我要找星星》那本书，讲到小鸡找到的海星，被同伴嘲笑哭了的时候，没想到女儿竟然很伤心的哭了，原本以为她听不懂呢，看来还是不懂孩子的心呢，但这本书对于孩子来说还是有点深奥了，需要家长的多费心，多发掘里面有趣的东西，孩子才会喜欢。,拿到 书才 看到 适合 至岁 孩子 自己 先看 感觉 两岁半 孩子 有点 难度 但是 回家 孩子 那些 图画 比较 喜欢 星星 那本书 小鸡 找到 海星 同伴 嘲笑 时候 没想到 女儿 竟然 伤心 原本 以为 听不懂 看来 还是 孩子 对于 孩子 来说 还是 有点 深奥 需要 家长 费心 发掘 里面 有趣 东西 孩子 喜欢,Book
0,"一直是再重复说男人要得是成绩赞美,女人要得是聆听观点有点单一,至少不能给我什么启示和帮助和刚开始期待的很不一样个人感觉很一般",一直 重复 男人 成绩 赞美 女人 聆听 观点 有点 单一 至少 不能 什么 启示 帮助 开始 期待 一样 个人感觉 一般,Others
1,外观么：我觉得挺好 3个USB的设计，还是挺合理的。一个右边，接鼠标。两个在左边，也挺方便。 操作系统的安装么：还行，不是特顺，不过一天也搞定了，感谢网友们，见总结。。。,外观 觉得 设计 还是 合理 一个 右边 鼠标 两个 左边 方便 操作系统 安装 还行 不是 特顺 不过 一天 搞定 感谢 网友 总结,Others
1,酒店环境还可以，房间环境和设施也还可以，但早餐实在不敢恭维，比招待所还不如，希望改进。,环境 可以 环境 设施 可以 早餐 实在 不敢恭维 招待所 不如 希望 改进,Hotel
1,在看完《四世同堂》之后，我开始觉得老舍先生应该是五四以来中国最出色的作家了。抗日时期的历史可能都是所谓的战争片了，这本书里我看到了寻常百姓的生活。在读的时候，我时常会问自己，如果身在当时，会奋起抗战么，会有尊严的活着么。开始下载了一部电子书在手机里看，竟然发现书里有些地方有删节，真让我相当反感。一部伟大的作品被某些标准删去某些字节，真够不尊重文字的。,四世同堂 之后 开始 觉得 老舍 先生 应该 五四 以来 中国 最出色 作家 抗日 时期 历史 可能 所谓 战争片 看到 寻常百姓 生活 在读 时候 时常 自己 如果 身在 当时 奋起 抗战 尊严 活着 开始 下载 一部 电子书 手机 竟然 发现 书里 有些 地方 删节 相当 反感 一部 伟大 作品 某些 标准 删去 某些 字节 真够 尊重 文字,Book
1,评“王羲之笔法及其流变研究”还有，该文关于“章草”、“今草”体系的分析，有些模糊甚至令人疑惑。事实上，汉字字体的草化（简化）一直在继续中，从某种意义（字体特征）上说更易让人理解，章草、今草，分别是隶书和楷书的省简快写所致（即演变而成），只是今草省简更为显著，所以两者“笔法”差异突出。,王羲之 笔法 及其 流变 研究 还有 该文 关于 章草 今草 体系 分析 有些 模糊 甚至 令人 疑惑 事实上 汉字 字体 草化 简化 一直 继续 某种意义 字体 特征 更易 理解 章草 今草 分别 隶书 楷书 简快 所致 演变 而成 只是 今草 省简 更为 显著 所以 两者 笔法 差异 突出,Book
0,很肤浅，论述特别像小学生范文，还是那种很模范的议论文，总分总，中间几个例子。有种上当的感觉，不喜欢。,肤浅 论述 特别 小学生 范文 还是 那种 模范 议论文 总分 中间 几个 例子 有种 上当 感觉 喜欢,Others
0,面板容易有指纹痕迹，内存扩容后必须升级bios才能显示2G而说明书上无介绍,面板 容易 指纹 痕迹 内存 扩容 必须 升级 才能 显示 说明书 介绍,Book
0,晚餐吃出长头发，服务员竟不以为然！洗完澡时，发现浴巾上竟也有长头发！如家在我心目中一直是快捷酒店的楷模，但这次入住北京团结湖店，令人大跌眼镜。,晚餐 出长 头发 服务员 不以为然 洗完 澡时 发现 浴巾 有长 头发 如家 心目 一直 快捷酒店 楷模 这次 入住 北京 团结湖 令人 大跌眼镜,Hotel
1,"饭店较新,服务不错,旁边有小便利店,就是房价偏贵..",饭店 服务 不错 旁边 便利店 就是 房价 偏贵,Others
1,这本书讲护肤的不多，有关按摩方法没有写出来，护肤的讲解总体比较模糊，还有些DIY面膜化妆水的偏方感觉像是网上搜下来的，没有经人试用过，我也不敢用。不过作者的心态很好，这本书给人一个全新的生活，文字中透出阳光清新让人很舒服，女人要学会爱自己，很多人怕生宝宝后变成黄脸婆，但在这本书上看到当上妈妈我也能更美丽。这本书我很喜欢，这像是一个女人的自述，或许原来我也可以让生活这么精致！,护肤 有关 按摩 方法 出来 护肤 讲解 总体 比较 模糊 有些 面膜 化妆水 偏方 感觉 像是 网上 下来 经人 试用 不敢 不过 作者 心态 一个 全新 生活 文字 透出 阳光 清新 舒服 女人 学会 自己 很多 怕生 宝宝 变成 黄脸婆 看到 妈妈 美丽 喜欢 像是 一个 女人 自述 或许 原来 可以 生活 这么 精致,Book
0,随机驱动光盘不完善，需要网上下载最新驱动 键盘手感太差，噪音大 软件不完善，CPU控频、亮度调节等基本笔记本软件都没有 无便携包、鼠标等基本配件,随机 驱动 光盘 完善 需要 网上 下载 最新 驱动 键盘 手感 噪音 软件 完善 控频 亮度 调节 基本 笔记本 软件 便携包 鼠标 基本 配件,PC
1,位置好，服务员热情，早餐不错，电梯也快。,位置 服务员 热情 早餐 不错 电梯,Others
1,NND，功能超多啊，特别值，比我两年前更贵的本强太多了。。。 简单介绍一下 有指纹识别，面部扫描 LED屏幕各方面表现不错 性能强劲、搭配合理 很平衡，很超值,功能 超多 特别 值比 两年 本强 太多 简单 介绍 一下 指纹识别 面部 扫描 屏幕 方面 表现 不错 性能 强劲 搭配 合理 平衡 超值,Others
1,除了停车不是很方便，其他的都还不错的，服务质量也很高，市中心的环境也很吸引人，还不错的！,除了 停车 不是 方便 其他 不错 服务质量 市中心 环境 吸引 不错,Others
0,唯一找到的优点就是机顶盒比较先进，不过电视会突然没有声音。。打电话报修，竟来了位lady，根本不是维修人员，不知道是什么部门的，来看看情况，结果当然是“看看”而已。。 房间里的水壶很脏，内壁有不明黑色恶心物。。 房间还出现了一只巨大的蛾子，我们进房的时候窗户都是关着的，说明之前打扫不干净。。 早餐种类少，质量也差。。牛奶是奶粉冲的，咖啡是速溶的，豆浆是有怪味的，粥也是口感不好的。。这种早餐居然要30RMB。。 最气愤的是那顿晚饭，因为大家都很累，所以就在酒店吃了，打电话问有什么特色菜，居然以特色菜太多而不告知。饭店包间没有最低消费限额却还是不让我们进，只因为我们说我们吃不到400元。。大堂就是供应早餐的那间，桌布全是破的，上菜其慢无比。。一个菜吃完了还得等半天才来第二个菜。。本人等到胃痛，痛了一晚上。。后来的菜也有问题，在黑米饭中有不明物体，圆筒形，长约2毫米，切面和圆珠笔芯差不多。。叫小姐倒个茶要半天，端上来的茶竟是透明的，只能称为水！！叫小姐拿餐巾纸，小姐看了我们一眼，然后继续收隔壁那桌的桌子，收完了才过来招呼我们。。结账的时候，居然给我们打折了，百思不得其解，第二天才想明白，我们少了一道菜。。 退房的时候，也蛮气愤的，用了接近20分钟，什么效率啊，有人入住的时候就把我们退房工作停下来，把我们晾一边。。我们说先把押金退了，也被拒绝，当我们把信用卡收起来的时候她又叫我们拿信用卡，然后不退押金的直接付账，我们明明告诉她信用卡是退押金的，另一张卡是付账的。。而且态度也不好也不够礼貌。。 再也不会去住了。。,唯一 找到 优点 就是 机顶盒 比较 先进 不过 电视 突然 声音 打电话 报修 竟来 根本 不是 维修 人员 知道 什么 部门 看看 情况 结果 当然 看看 而已 水壶 很脏 内壁 不明 黑色 恶心 出现 一只 巨大 蛾子 我们 进房 时候 窗户 关着 说明 之前 打扫 干净 早餐 种类 质量 牛奶 奶粉 咖啡 速溶 豆浆 怪味 口感 不好 这种 早餐 居然 气愤 那顿 晚饭 因为 大家 所以 打电话 问有 什么 特色菜 居然 特色菜 太多 告知 饭店 包间 最低 消费 限额 还是 不让 我们 进只 因为 我们 我们 不到 大堂 就是 供应 早餐 那间 桌布 全是 上菜 其慢 无比 一个 半天 第二个 本人 等到 胃痛 晚上 后来 问题 米饭 中有 不明 物体 圆筒形 长约 毫米 切面 圆珠笔芯 差不多 小姐 倒个 半天 端上来 竟是 透明 只能 称为 水叫 小姐 餐巾纸 小姐 我们 一眼 然后 继续 隔壁 那桌 桌子 收完 过来 招呼 我们 结账 时候 居然 我们 打折 百思不得其解 第二天 明白 我们 一道 退房 时候 气愤 接近 分钟 什么 效率 有人 入住 时候 我们 退房 工作 停下来 我们 一边 我们 押金 拒绝 我们 信用卡 起来 时候 我们 信用卡 然后 押金 直接 付账 我们 明明 告诉 信用卡 押金 一张 卡是 付账 而且 态度 不好 不够 礼貌 再也不会,Hotel
0,自带软件多且过于复杂，不适合超级菜鸟使用，连驱动都是很大一片，装的累死。,自带 软件 多且 过于 复杂 适合 超级 菜鸟 使用 驱动 很大 一片 累死,Others
0,设施陈旧，看上去不干净。在携程订的酒店中，这间的感觉最不好。,设施 陈旧 看上去 干净 携程 这间 感觉 不好,Hotel
1,"酒店的设施和环境都不错的,就是周围没有什么集市和超市,在房间的阳台上就能看到一望无际的大海,真的心情非常的不错.唯一的就是每天的早餐都是一样的东西.离机场和市区也不是太远.(30元内都能搞定).",设施 环境 不错 就是 周围 什么 集市 超市 阳台 看到 一望无际 大海 真的 心情 非常 不错 唯一 就是 每天 早餐 一样 东西 机场 市区 不是 太远元 搞定,Hotel
1,本书另外的闪光点是在每个知识点后面还有相应的习题解析，并且针对知识点的不同设置了习题解析、错误提示、要点剖析等细节，图文并茂，是目前市场上一本不可多得的好参考书。,另外 闪光点 每个 知识点 后面 还有 相应 习题 解析 并且 针对 知识点 不同 设置 习题 解析 错误 提示 要点 剖析 细节 图文并茂 目前 市场 一本 不可多得 参考书,Book
1,晚上9点多到， 结果前台说携程没有定，向我推荐了另一房间，由于外面下大雨，手机被雨水淋坏了，只好入住了。第二天携程电话确认，说确实给我定了，可能前台他们搞错了，或者是新来的。虽然有点不愉快，但是他们态度还是不错的。,晚上 点多到 结果 前台 携程 定向 推荐 由于 外面 大雨 手机 雨水 淋坏 只好 入住 第二天 携程 电话 确认 确实 我定 可能 前台 他们 搞错 或者 新来 虽然 有点 愉快 但是 他们 态度 还是 不错,Hotel
1,"因为是蜜月旅行,所以酒店免费将园景房升级到5层的超级海景房，可以看到美丽的维多利亚湾，而且还有一瓶好酒相送。房间很干净，也很大，酒店服务也不错。虽然酒店不在市中心，但酒店的班车很方便，每半个小时一般往返尖沙嘴。其实，从酒店出去，就有sasa和body shop，也有一个购物中心，到达的第一天，就可以进行简单购物了。",因为 蜜月旅行 所以 免费 将园 景房 升级 超级 海景房 可以 看到 美丽 维多利亚 而且 还有 一瓶 好酒 相送 干净 很大 服务 不错 虽然 市中心 班车 方便 半个 小时 一般 往返 沙嘴 其实 出去 一个 购物中心 到达 第一天 可以 进行 简单 购物,Hotel
0,货到手很慢 9号下的单付完款 16号下午才拿到货 EMS才三天 只能说货发的慢了 还有就是降价真的太快了吧 哎，小郁闷,到手 很慢 单付 完款 下午 拿到 货才 三天 只能 货发 还有 就是 降价 真的 太快 郁闷,Others
0,耗电太快了，有些驱动装不上 价格降的快，自己买的也不是时机，就差一两天 声明本人签收，送货来却没有打电话给我，包装有被撕过的地方，也不知道是不是快递故意的,耗电 太快 有些 驱动 装不上 价格 自己 不是 时机 一两天 声明 本人 签收 送货来 打电话 包装 撕过 地方 知道 是不是 快递 故意,Others
0,于丹的，讲教还可以吧译注的当然是比较不上大师们的了。比较适合学生吧，做人做事的道理。,于丹 讲教 可以 译注 当然 比较 不上 大师 比较 适合 学生 做人 做事 道理,Others
0,五一节期间入住，建筑挺宏伟，车开到酒店门口没有人理你或引导你停车到位，询问哪里有停车，被答复没有，后来自己,五一节 期间 入住 建筑 宏伟 车开 门口 人理 引导 停车 到位 询问 哪里 停车 答复 后来 自己,Hotel
1,价格便宜，功能强大。去中关村拿还要3600带票呢，这次才3299带票。够便宜,价格便宜 功能强大 中关村 还要 带票 这次 带票够 便宜,Others
0,大堂的服务的入住登记与离店付款很慢，服务员回答问题爱搭不理，房间内的IC卡电源是坏的，电子控制毛病多多，洗澡盆的下水不畅，早餐要7点以后......。不会再去了。,大堂 服务 入住 登记 离店 付款 服务员 回答 问题 不理 房间内 电源 电子 控制 毛病 多多 洗澡盆 下水 早餐 要点 以后 不会,Hotel
1,价廉物美价廉物美价廉物美价廉物美价廉物美价廉物美价廉物美价廉物美,价廉物美 价廉物美 价廉物美 价廉物美 价廉物美 价廉物美 价廉物美 价廉物美,Others
0,"孩子的评论:卡梅拉有充足的勇气,她的孩子也是.不管是在大雨天,还是在滔滔的海浪中,她都是那么勇敢!",孩子 评论 梅拉 充足 勇气 孩子 不管 大雨天 还是 滔滔 海浪 那么 勇敢,Others
1,华硕品质，价格合理，质优价廉，外观美丽，配置较强，是大众消费者可以承受的，只是在此价位再装有操作系统就更超值了。赞一个,华硕 品质 价格合理 质优价廉 外观 美丽 配置 较强 大众 消费者 可以 承受 只是 价位 装有 操作系统 超值 一个,Others
1,酒店很不错，大床房床挺大的，房间也挺大，各方面的设施都不错，卫生间里有浴缸和淋浴两个独立的空间，服务也很周到，入住第二天晚上还专门打电话来问对酒店有什么意见和建议。酒店一出门就栈桥，离五四广场稍有点远，打车大概十来二十块钱。总体来说真不错，下次到青岛的话还会选这家酒店。,不错 大床 房床 方面 设施 不错 卫生间 浴缸 淋浴 两个 独立 空间 服务 周到 入住 第二天 晚上 专门 打电话 什么 意见 建议 出门 栈桥 五四 广场 有点 打车 大概 二十块 总体 来说 真不错 下次 青岛 的话 还会选 这家,Hotel
1,新买来送女朋友的生日礼物，这次京东送货很快，周四下午定的，周五就送到了。机器速度不错，金属感觉很好，比网上看的漂亮多了，屏幕看着很舒服，特别是开关显示灯等小细节十分讨女孩子喜欢。,买来 女朋友 生日礼物 这次 京东 送货 很快 周四 下午 周五 送到 机器 速度 不错 金属 感觉 好比 网上 漂亮 屏幕 看着 舒服 特别 开关 显示 细节 十分 女孩子 喜欢,Others
0,"可能是别人的评论给我的误导,这本书还是没多大意义,流水般记录一个没啥特色的女人的绘画图!为啥会出版这么多 ,奇怪中!",可能 别人 评论 误导 还是 没多大 意义 流水 记录 一个 特色 女人 绘画 为啥 出版 这么 奇怪,Book
0,8月4日入住了该酒店，没想到很多地方不如意，不得不缩短行程，提前返京。之前在网上查询，想住一个特色酒店，就选择此处的豪华标准间。但没想到：（1）酒店周围正在拆迁，非常脏和吵。出租车司机让我们三年以后看，说一定变样。分配给我们的房子临马路，面对一大施工场，极其嘈杂。不得以要求将其中的两间房调换。前台很不情愿给换了，告知换的房子会比这个小。当时为求安静，只好同意，但后来发现上大当了。（2）调换的两间房估计为普通标准间，屋子里墙壁和柜橱有斑驳的潮湿痕迹，其中一间屋子抽水马桶经常坏。房间很小，书桌和床之间仅容一人过。最可恶的是窗户没有纱窗，且朝过道，冒着进蚊子的威胁，开窗后发现无法通气，因过道窗户紧紧封闭，房间里一股霉味和油漆味散发不出去。更有甚者，因是围拢的房屋结构，早晚有人在过道说话很闹，且过道的灯笼整夜亮着。透过菲薄的窗帘，不得不忍受光污染。屋子的隔音效果很差，需要忍受隔壁看电视的声音。没有中央空调。（3）服务水平一般。在调换房间的第二天，讯问前台要求换到豪华标间，前台说因是自己要求调换的，不补差价，且说现房即为折后338元的价位。这可是在承德！前台服务很差，虽身着民族服装很漂亮，但态度冷冰冰。但对我之前的一老外可是鞠躬哈腰的。（4）早餐难以下咽。因周围是村庄，只能在酒店用早餐。四五个小咸菜；两种粥、豆包、包子以及奶粉冲得很稀的牛奶。即便这种早餐过了八点半还就没有了。开始打扫卫生，不管是否客人吃完。 我非常非常后悔选择了这个酒店，性价比最差的。本想休息几天，但住宿实在太差，干脆一家人，勉强住了两夜就退房走人。,入住 没想到 很多 地方 不如意 不得不 缩短 行程 提前 返京 之前 网上 查询 一个 特色 选择 此处 豪华 标准间 没想到 周围 正在 拆迁 非常 出租车 司机 我们 三年 以后 一定 变样 分配 我们 房子 马路 面对 一大 施工 极其 嘈杂 不得 要求 其中 两间房 调换 前台 情愿 告知 房子 这个 当时 为求 安静 只好 同意 后来 发现 上大当 调换 两间房 估计 普通 标准间 屋子里 墙壁 柜橱 斑驳 潮湿 痕迹 其中 一间 屋子 抽水马桶 经常 很小 书桌 之间 仅容 一人过 可恶 窗户 纱窗 朝过 蚊子 威胁 开窗 发现 无法 通气 因过 窗户 紧紧 封闭 一股 霉味 油漆味 散发 出去 更有甚者 因是 围拢 房屋结构 早晚 有人 说话 很闹且 灯笼 整夜 透过 菲薄 窗帘 不得不 忍受 光污染 屋子 隔音 效果 很差 需要 忍受 隔壁 看电视 声音 中央空调 服务水平 一般 调换 第二天 讯问 前台 要求 豪华 标间 前台 自己 要求 调换 不补 差价 且说 现房 即为 折后 价位 可是 承德 前台 服务 很差 身着 民族服装 很漂亮 态度 冷冰冰 之前 老外 可是 鞠躬 哈腰 早餐 难以 下咽 周围 村庄 只能 早餐 四五个 咸菜 两种 豆包 包子 以及 奶粉 冲得 牛奶 即便 这种 早餐 八点半 开始 打扫卫生 不管 是否 客人 非常 非常 后悔 选择 这个 性价比 最差 本想 休息 几天 住宿 实在 干脆 一家人 勉强 两夜 退房,Hotel
1,太一般了 网络慢的跟蜗牛一个等级 还高速呢 真晕 补充点评 2008年4月2日 ： 也没早餐 点评,一般 网络 蜗牛 一个 等级 高速 真晕 补充 点评 年月日 早餐 点评,Others
1,还是喜欢《致我们终将逝去的青春》!它象是一只无形的纤纤玉手，不自觉之间，已经拨动了我的心弦：曾经同样的心动，同样的哀伤，同样的年少轻狂，历历在目。如果说真的有时光穿梭机，能让我们回到过去，我想我找到了！那就是辛夷坞的《致我们终将逝去的青春》!,还是 喜欢 我们 终将 逝去 青春 象是 一只 无形 纤纤玉手 自觉 之间 已经 拨动 心弦 曾经 同样 心动 同样 哀伤 同样 年少 轻狂 历历在目 如果说 真的 时光 穿梭机 我们 回到 过去 找到 就是 辛夷 我们 终将 逝去 青春,Others
0,风靡了40年，至少也是1968年的图画书了吧，1968年的故事，似乎没有勾起我闺女的任何兴趣。对我也没有吸引力。希望孩子再一点会感兴趣。,风靡 至少 图画书 故事 似乎 勾起 闺女 任何 兴趣 吸引力 希望 孩子 一点 感兴趣,Book
1,散热非常好，连续用四五个小时都不会发烫。换了XP系统后，感觉速度快了很多,散热 非常 连续 四五个 小时 不会 发烫 系统 感觉 速度 很多,PC
1,随手拿起来翻翻，每次都感觉童年那些美好的事被唤醒。,随手 起来 翻翻 每次 感觉 童年 那些 美好 唤醒,Others
1,看到电脑的那一刻挺激动 用了一下午也觉得还好 挺喜欢 外观很是可爱???可是晚上再一看到京东价~傻眼了 昨天的6488变成了5866???真的很郁闷???不过喜欢就好啦 有些事情是始料未及的 呵呵：）,看到 那一刻 激动 下午 觉得 还好 喜欢 外观 可爱 可是 晚上 看到 京东 傻眼 昨天 变成 真的 郁闷 不过 喜欢 有些 事情 始料未及 呵呵,PC
1,"标准的三星标准,跟五星标准是一样的,只是档次看着会低些,但是很干净.房间也比较大.有的房间有小冰箱,有的没有.服务很到位.环境也不错.网速很快,而且不收钱.可以预授权,结帐很快.",标准 三星 标准 五星 标准 一样 只是 档次 看着 低些 但是 干净 比较 大有 冰箱 服务 到位 环境 不错 网速 很快 而且 收钱 可以 授权 结帐 很快,Hotel
1,［荐书］三岁左右幼儿的科普读物很难选择，要让这么小的宝宝能接触科学现象的奇妙之处，并借助书本来培养宝宝的科学兴趣，这样的书不要说我们读者选，作者写书，出版商出书，相信都是很费一番脑筋的。这套妙想科学用很形象的描述，生动有趣，借助许多动物，很好的向小宝宝展示了科学的奇妙之处，另人耳目一新。加上优质精美的印刷，低廉的价格，实在是低幼宝宝的科普入门上上之选。,三岁 左右 幼儿 科普读物 很难 选择 这么 宝宝 接触 科学 现象 奇妙 之处 借助 本来 培养 宝宝 科学 兴趣 这样 不要 我们 读者 作者 写书 出版商 出书 相信 很费 一番 脑筋 这套 科学 形象 描述 生动有趣 借助 许多 动物 小宝宝 展示 科学 奇妙 之处 耳目一新 加上 优质 精美 印刷 低廉 价格 实在 低幼 宝宝 科普 入门 之选,Book
1,看到了第六章，感觉内容确实如书中所说，其实很多的人际日常交往技巧真的是没有什么神秘之处，都是在日常生活中需要注意的一些小的细节而已。但就是这些小的细节，却能够起到很大的作用。内容值得一看！但是我感觉只需要看内容和每章开头英文的章节名称就可以，而不要去看中文的章节名称。中文的章节名称不仅翻译有很大问题（哪怕我们从意译而不是直译的角度去考量）而且和章节内容本身基本毫不相关。,看到 第六章 感觉 内容 确实 如书中 所说 其实 很多 人际 日常 交往 技巧 真的 什么 神秘 之处 日常生活 需要 注意 一些 细节 而已 就是 这些 细节 能够 起到 很大 作用 内容 值得一看 但是 感觉 需要 内容 每章 开头 英文 章节 名称 可以 不要 中文 章节 名称 中文 章节 名称 不仅 翻译 很大 问题 哪怕 我们 意译 不是 直译 角度 考量 而且 章节 内容 本身 基本 毫不相关,Book
1,进BIOS，configuration 改成IDE接口就行！ 散热不好！太热了，建议价钱或者少出点钱购买其他款机器！,改成 接口 就行 散热 不好 太热 建议 价钱 或者 出点 购买 其他 机器,PC
1,看过了草房子之后，我又开始了新的阅读，让我数次潸然落泪的就是《青铜葵花》，我想我的孩子不仅会了解书中那个时代的贫困，还应知道现在农村的孩子有的还在过着这样的生活，我总是喜欢说“上天是公平的”，可是我又无法面对书中触动我的那些不公平的现实。我常常反思自己，为社会的贡献太少了！我应该带着孩子多出去走走，带着他一起帮助那些生活在贫困中的孩子！,看过 草房子 之后 开始 阅读 数次 潸然 落泪 就是 青铜 葵花 孩子 不仅 了解 书中 那个 时代 贫困 还应 知道 现在 农村 孩子 这样 生活 总是 喜欢 上天 公平 可是 无法 面对 书中 触动 那些 公平 现实 常常 反思 自己 社会 贡献 太少 应该 孩子 出去 走走 一起 帮助 那些 生活 贫困 孩子,Book
0,环境吵，服务不好，入房时还给错房卡，进房时吓一跳，有人住，赶紧下楼问柜台说给错了。 进房间烟位非常浓，说要来做无菸处理，来了竟然说无菸处理就是将菸灰缸拿掉就好，烟味几天就会散掉，真是气死了，跟他理论后他才说要拿清净剂来喷，喷了后烟味还是很重，实在不能接受。前面在修马路路上泥巴很多。早餐是送到房里，不好吃。服务态度不怎样。房里的洗衣机不见了，怎洗衣服呢。,环境 服务 不好 入房 还给 房卡 进房 吓一跳 有人 赶紧 下楼 柜台 烟位 非常 浓说 处理 竟然 处理 就是 拿掉 烟味 几天 散掉 真是 气死 理论 清净剂 喷喷 烟味 还是 实在 不能 接受 前面 马路 路上 泥巴 很多 早餐 送到 房里 好吃 服务态度 怎样 房里 洗衣机 不见 洗衣服,Hotel
0,一张驱动盘都没有。。。。就算装了VISTA，也能备份也不至于不给盘吧。,一张 驱动 就算 备份 不至于,Others
1,"在长春这样的房间还好,环境也还好,就是现在气温已经在零下啦,房间的空调还没有暖风,晚上都冻醒了几次,感冒啦.",长春 这样 还好 环境 还好 就是 现在 气温 已经 零下 空调 暖风 晚上 冻醒 几次 感冒,Hotel
0,比预期的要重不少，变压器发热超出预期，放在桌上用居然很烫手，机器风扇声音比较大。,预期 不少 变压器 发热 超出 预期 放在 桌上 居然 烫手 机器 风扇 声音 比较,Others
1,怎么可以在我刚买完之后就降价，太让人窝火了。,怎么 可以 之后 降价 窝火,Others
1,外观好看，白色的自己贴纸也方便，vista运行起来速度也还不错.属于主流配置了。一般用用可以的,外观 好看 白色 自己 贴纸 方便 运行 起来 速度 不错 属于 主流 配置 一般 可以,Others
1,完美屏幕 玩游戏不卡 用来作图也很快 我主要用cad ps软件 音响效果也很好 包我很喜欢,完美 屏幕 玩游戏 不卡 用来 作图 很快 主要 软件 音响效果 喜欢,Others
0,linux系统开机没有进去，不知道是什么原因，貌似是DOS引导有问题，正好装系统的时候一哥们也买了这款，竟然也进不去系统，希望厂商出厂时测试注意一下，不过没关系了，直接格盘了，反正也用不到linux,系统 开机 进去 知道 什么 原因 貌似 引导 问题 正好 系统 时候 哥们 这款 竟然 进不去 系统 希望 厂商 出厂 测试 注意 一下 不过 没关系 直接 格盘 反正 不到,Others
1,散热尚可，显卡不错。这个价位有独立显卡不容易啊。硬盘也不小。考一些高清电影看，效果很不错,散热 尚可 显卡 不错 这个 价位 独立 显卡 容易 硬盘 不小 一些 高清 电影 效果 不错,PC
0,"各位會員：新春大吉,四季平安！您們好！我是生活在彈丸之地的香港人但都未曾見到大陸有這麽窄小的酒店標準房standard room。老老實實說此酒店房間真太細小！肥胖一点的兄弟姊妹很難走動！正如前一位會員講的一樣！浴室地下同水廁的坐板又是有頭髮及不能直立的！酒店及房間顏色OK的！地点不便距各車站較遠！環境不太好,太近民居就是窗对窗！RMB300元房价不值！我不推荐！！！",各位 會員 新春 大吉 四季 平安 生活 彈丸 香港 未曾 大陸 窄小 標準 實實 房間 真太細 肥胖 一点 兄弟 姊妹 很難 走動 正如 一位 會員講 一樣 浴室 地下 同水廁 坐板 有頭 不能 直立 房間 顏色 地点 不便 各車 環境 不太好 太近 民居 就是 窗对 窗元 房价 不值 推荐,Hotel
1,也或许，你看完A型、B型、 O 型、AB型这所有的四本说明书后，觉得书里所言都不怎么确切，那么恭喜你。在你身上，一种新型的血液很可能已经诞生了。你不妨为自己的血型起一个独特的名字，比如说，X型，然后，你就动手为自己也写一个《X型人说明书》吧。说不定，很多的X型会因此找到共鸣，觉得自己在这世界上，再也不孤单了呢。,或许 完型 所有 四本 说明书 觉得 书里 所言 不怎么 确切 那么 恭喜 身上 一种 新型 血液 可能 已经 诞生 不妨 自己 血型 一个 独特 名字 比如说 然后 动手 自己 一个 说明书 说不定 很多 因此 找到 共鸣 觉得 自己 世界 再也 孤单,Book
0,感觉一般般，道理都知道，但没有操作指导性。大概刚入社会的小女生可以看看，扩展一下思路。,感觉 一般般 道理 知道 操作 指导性 大概 刚入 社会 小女生 可以 看看 扩展 一下 思路,Others
0,1、不能使用量产的u盘制作的usb-cdrom安装系统，没有光驱安装系统太费劲了，bios应该加强研发； 2、发热量不低，风扇总是嗡嗡响； 3、键盘小。,不能 使用量 制作 安装 系统 光驱 安装 系统 费劲 应该 加强 研发 发热量 不低 风扇 总是 嗡嗡响 键盘,Others
0,看到其他评论说适合给10岁以下的孩子看，就给8岁的儿子买了，结果刚进门就决定送人了，太小儿科了，幼儿园大班的孩子都会嫌浅显的！,看到 其他 评论 适合 以下 孩子 儿子 结果 进门 决定 送人 小儿科 幼儿园 大班 孩子 浅显,Others
